run_id,wrapper_id,wrapper_name,status,row_count,duration_seconds,started_at,completed_at,max_items,urls_count,error_message,result_file
791,147,PyPI — Data Science Packages,completed,160,12.84,2026-06-22T08:42:50.153689+00:00,2026-05-16T22:59:48.689003+00:00,500,2,,run_results/147/run_73.json
790,124,Largest Cities by Population,completed,96,12.55,2026-06-22T08:42:50.151270+00:00,2026-03-06T03:29:19.397961+00:00,200,1,,run_results/124/run_72.json
789,141,arXiv Bioinformatics Papers,completed,80,16.54,2026-06-22T08:42:50.148814+00:00,2026-03-05T17:50:22.384543+00:00,0,2,,run_results/141/run_71.json
788,180,Protein — Wikipedia Infobox,completed,21,11.22,2026-06-22T08:42:50.145568+00:00,2026-04-12T08:15:54.072926+00:00,1000,1,,run_results/180/run_70.json
787,119,Nobel Laureates in Chemistry,completed,143,4.62,2026-06-22T08:42:50.141701+00:00,2026-04-27T12:27:11.465304+00:00,500,1,,run_results/119/run_69.json
786,175,arXiv stat.ML Papers (Container),failed,9,67.41,2026-06-22T08:42:50.136775+00:00,2026-06-09T11:55:31.262829+00:00,1000,2,Timeout loading detail page,
785,126,Olympic Games Host Cities,completed,453,8.65,2026-06-22T08:42:50.132696+00:00,2026-04-12T02:44:06.499629+00:00,1000,1,,run_results/126/run_67.json
784,183,Insulin — Wikipedia,completed,10,5.05,2026-06-22T08:42:50.130829+00:00,2026-03-31T17:33:16.900362+00:00,100,1,,run_results/183/run_66.json
783,153,Stack Overflow — Machine Learning Questions,completed,170,22.61,2026-06-22T08:42:50.129489+00:00,2026-03-27T05:48:30.456339+00:00,1000,2,,run_results/153/run_65.json
782,158,NBA 2024 Team Stats,completed,914,21.68,2026-06-22T08:42:50.127496+00:00,2026-06-19T18:37:43.528657+00:00,0,2,,run_results/158/run_64.json
781,149,requests — PyPI Package Detail,completed,18,6.56,2026-06-22T08:42:50.121055+00:00,2026-04-19T19:31:34.409685+00:00,50,1,,run_results/149/run_63.json
780,133,COVID-19 — Wikipedia Infobox,completed,83,13.76,2026-06-22T08:42:50.119041+00:00,2026-05-20T02:31:56.612344+00:00,50,1,,run_results/133/run_62.json
779,180,Protein — Wikipedia Infobox,pending,0,,2026-06-22T08:42:50.116530+00:00,,50,1,,
778,183,Insulin — Wikipedia,completed,18,5.49,2026-06-22T08:42:50.115000+00:00,2026-04-13T04:22:14.338343+00:00,100,2,,run_results/183/run_60.json
777,160,GitHub Trending Python Repos,completed,112,7.51,2026-06-22T08:42:50.112058+00:00,2026-05-15T11:32:59.355858+00:00,500,1,,run_results/160/run_59.json
776,155,IMDb Top 250 Movies,completed,266,6.51,2026-06-22T08:42:50.108042+00:00,2026-05-10T00:32:39.355113+00:00,0,2,,run_results/155/run_58.json
775,132,Deep Learning — Wikipedia,failed,5,8.04,2026-06-22T08:42:50.103714+00:00,2026-04-02T23:40:41.889383+00:00,0,1,Timeout loading page (30000ms),
774,125,Top Grossing Films All Time,completed,85,11.48,2026-06-22T08:42:50.102201+00:00,2026-03-12T01:19:38.328722+00:00,50,1,,run_results/125/run_56.json
773,149,requests — PyPI Package Detail,completed,21,9.91,2026-06-22T08:42:50.098262+00:00,2026-03-26T04:16:04.761504+00:00,200,1,,run_results/149/run_55.json
772,153,Stack Overflow — Machine Learning Questions,completed,66,47.8,2026-06-22T08:42:50.095831+00:00,2026-06-08T04:49:56.647342+00:00,1000,2,,run_results/153/run_54.json
771,180,Protein — Wikipedia Infobox,completed,50,14.1,2026-06-22T08:42:50.094701+00:00,2026-03-01T22:21:52.951870+00:00,500,1,,run_results/180/run_53.json
770,171,openFDA — Adverse Drug Events,completed,60,11.12,2026-06-22T08:42:50.093443+00:00,2026-03-03T18:08:23.970601+00:00,500,1,,run_results/171/run_52.json
769,154,Stack Overflow — Bioinformatics Questions,pending,0,,2026-06-22T08:42:50.092275+00:00,,200,1,,
768,174,arXiv CS.AI Papers (Container),completed,169,51.94,2026-06-22T08:42:50.088695+00:00,2026-04-18T15:35:07.786894+00:00,0,1,,run_results/174/run_50.json
767,141,arXiv Bioinformatics Papers,failed,7,14.87,2026-06-22T08:42:50.084987+00:00,2026-05-29T15:45:38.717986+00:00,0,1,Timeout waiting for page load after URL increment,
766,114,Countries by GDP (IMF),failed,41,17.8,2026-06-22T08:42:50.081887+00:00,2026-02-24T20:40:16.644186+00:00,100,1,Timeout loading page (30000ms),
765,119,Nobel Laureates in Chemistry,completed,173,14.53,2026-06-22T08:42:50.080467+00:00,2026-06-04T08:03:42.377333+00:00,1000,1,,run_results/119/run_47.json
764,155,IMDb Top 250 Movies,completed,410,17.97,2026-06-22T08:42:50.076448+00:00,2026-06-13T07:13:31.818943+00:00,1000,2,,run_results/155/run_46.json
763,180,Protein — Wikipedia Infobox,completed,49,18.94,2026-06-22T08:42:50.072494+00:00,2026-04-30T04:21:18.788621+00:00,1000,1,,run_results/180/run_45.json
762,177,pandas — PyPI Package Detail,completed,194,8.98,2026-06-22T08:42:50.070005+00:00,2026-04-15T05:50:21.824901+00:00,100,2,,run_results/177/run_44.json
761,129,Python Language — Wikipedia,completed,152,8.87,2026-06-22T08:42:50.064035+00:00,2026-05-01T07:49:44.716660+00:00,100,2,,run_results/129/run_43.json
760,177,pandas — PyPI Package Detail,completed,29,12.68,2026-06-22T08:42:50.060371+00:00,2026-06-16T01:31:30.524891+00:00,500,1,,run_results/177/run_42.json
759,149,requests — PyPI Package Detail,completed,83,3.79,2026-06-22T08:42:50.049161+00:00,2026-05-11T01:28:17.634076+00:00,50,1,,run_results/149/run_41.json
758,132,Deep Learning — Wikipedia,completed,120,10.2,2026-06-22T08:42:50.046164+00:00,2026-05-28T16:38:24.047947+00:00,50,2,,run_results/132/run_40.json
757,141,arXiv Bioinformatics Papers,completed,68,55.99,2026-06-22T08:42:50.042708+00:00,2026-04-18T21:46:06.840321+00:00,0,1,,run_results/141/run_39.json
756,154,Stack Overflow — Bioinformatics Questions,completed,180,35.64,2026-06-22T08:42:50.038427+00:00,2026-05-22T03:42:11.489758+00:00,100,2,,run_results/154/run_38.json
755,139,arXiv NLP Papers,completed,272,23.42,2026-06-22T08:42:50.034081+00:00,2026-04-22T18:12:28.268936+00:00,50,2,,run_results/139/run_37.json
754,114,Countries by GDP (IMF),completed,366,14.33,2026-06-22T08:42:50.027438+00:00,2026-04-20T03:54:55.174821+00:00,100,2,,run_results/114/run_36.json
753,114,Countries by GDP (IMF),completed,83,16.04,2026-06-22T08:42:50.023682+00:00,2026-04-04T18:00:39.888098+00:00,500,1,,run_results/114/run_35.json
752,134,Global Warming — Wikipedia Infobox,completed,244,12.49,2026-06-22T08:42:50.022307+00:00,2026-05-28T02:03:37.335659+00:00,500,2,,run_results/134/run_34.json
751,124,Largest Cities by Population,completed,244,10.21,2026-06-22T08:42:50.007041+00:00,2026-05-31T11:43:33.061812+00:00,50,2,,run_results/124/run_33.json
750,160,GitHub Trending Python Repos,completed,84,12.33,2026-06-22T08:42:49.995838+00:00,2026-05-18T21:09:21.182818+00:00,100,1,,run_results/160/run_32.json
749,114,Countries by GDP (IMF),completed,206,6.73,2026-06-22T08:42:49.993990+00:00,2026-02-25T21:50:33.582887+00:00,100,2,,run_results/114/run_31.json
748,162,PubMed — Cancer Immunotherapy,failed,4,42.1,2026-06-22T08:42:49.992013+00:00,2026-02-27T12:37:31.951886+00:00,200,2,Cloudflare bot check intercepted the request,
747,152,Stack Overflow — Python Questions,completed,31,52.81,2026-06-22T08:42:49.990093+00:00,2026-05-20T23:08:15.654295+00:00,0,1,,run_results/152/run_29.json
746,146,PyPI — Web Scraping Packages,completed,27,24.81,2026-06-22T08:42:49.988700+00:00,2026-05-22T16:43:04.656329+00:00,1000,1,,run_results/146/run_28.json
745,182,Genome — Wikipedia Infobox,completed,23,15.63,2026-06-22T08:42:49.986275+00:00,2026-06-12T16:07:00.474974+00:00,50,1,,run_results/182/run_27.json
744,136,Hacker News Ask HN,completed,79,51.59,2026-06-22T08:42:49.984224+00:00,2026-04-22T14:44:16.440458+00:00,500,1,,run_results/136/run_26.json
743,123,Largest Lakes by Area,completed,336,6.88,2026-06-22T08:42:49.957362+00:00,2026-05-31T22:31:40.732758+00:00,500,2,,run_results/123/run_25.json
742,154,Stack Overflow — Bioinformatics Questions,failed,8,30.31,2026-06-22T08:42:49.947581+00:00,2026-05-07T10:34:37.155655+00:00,1000,2,Navigation timeout exceeded 30000ms,
741,115,Countries by Population,completed,270,4.88,2026-06-22T08:42:49.946174+00:00,2026-05-31T03:49:49.729652+00:00,0,2,,run_results/115/run_23.json
740,145,GPT-3 Paper — Abstract,failed,1,5.14,2026-06-22T08:42:49.940698+00:00,2026-05-20T14:33:03.988462+00:00,500,2,Element not found: xpath returned 0 rows,
739,145,GPT-3 Paper — Abstract,failed,2,13.25,2026-06-22T08:42:49.898338+00:00,2026-03-12T02:59:24.097938+00:00,100,1,Page structure changed — XPath selector no longer matches,
738,167,NCBI Gene — Diabetes Genes,completed,96,49.07,2026-06-22T08:42:49.897685+00:00,2026-06-15T20:16:32.919346+00:00,0,1,,run_results/167/run_20.json
737,167,NCBI Gene — Diabetes Genes,completed,34,31.78,2026-06-22T08:42:49.896564+00:00,2026-06-05T17:32:56.631950+00:00,500,1,,run_results/167/run_19.json
736,174,arXiv CS.AI Papers (Container),completed,168,97.71,2026-06-22T08:42:49.895414+00:00,2026-06-09T00:33:01.558930+00:00,0,1,,run_results/174/run_18.json
735,114,Countries by GDP (IMF),completed,210,17.25,2026-06-22T08:42:49.892787+00:00,2026-05-27T11:29:05.093601+00:00,500,2,,run_results/114/run_17.json
734,149,requests — PyPI Package Detail,completed,234,9.73,2026-06-22T08:42:49.888201+00:00,2026-04-08T01:38:48.581231+00:00,50,2,,run_results/149/run_16.json
733,115,Countries by Population,completed,100,9.18,2026-06-22T08:42:49.882491+00:00,2026-04-26T22:52:34.026454+00:00,500,2,,run_results/115/run_15.json
732,183,Insulin — Wikipedia,completed,66,17.58,2026-06-22T08:42:49.878416+00:00,2026-03-05T04:12:04.424463+00:00,200,2,,run_results/183/run_14.json
731,166,NCBI Gene — Human Cancer Genes,completed,34,46.98,2026-06-22T08:42:49.873772+00:00,2026-04-12T00:26:42.831638+00:00,500,2,,run_results/166/run_13.json
730,135,Hacker News Front Page,completed,112,6.03,2026-06-22T08:42:49.872072+00:00,2026-05-05T11:42:25.876141+00:00,200,1,,run_results/135/run_12.json
729,180,Protein — Wikipedia Infobox,completed,60,17.18,2026-06-22T08:42:49.870616+00:00,2026-04-21T10:23:01.029829+00:00,500,2,,run_results/180/run_11.json
728,140,arXiv Computer Vision Papers,completed,124,69.75,2026-06-22T08:42:49.869499+00:00,2026-06-11T07:36:10.600921+00:00,100,2,,run_results/140/run_10.json
727,132,Deep Learning — Wikipedia,completed,79,5.55,2026-06-22T08:42:49.868169+00:00,2026-05-12T15:54:33.399619+00:00,100,1,,run_results/132/run_9.json
726,154,Stack Overflow — Bioinformatics Questions,completed,64,25.36,2026-06-22T08:42:49.866522+00:00,2026-03-13T07:09:32.205872+00:00,0,2,,run_results/154/run_8.json
725,142,arXiv Quantum Computing Papers,completed,158,47.17,2026-06-22T08:42:49.865228+00:00,2026-02-22T12:05:13.013310+00:00,1000,2,,run_results/142/run_7.json
724,148,PyPI — Machine Learning Packages,failed,6,24.24,2026-06-22T08:42:49.863640+00:00,2026-05-06T12:29:05.088942+00:00,500,1,Timeout waiting for page load after URL increment,
723,139,arXiv NLP Papers,completed,46,15.98,2026-06-22T08:42:49.859483+00:00,2026-05-31T01:36:00.827568+00:00,200,1,,run_results/139/run_5.json
722,131,CRISPR — Wikipedia Overview,completed,185,12.65,2026-06-22T08:42:49.858347+00:00,2026-02-23T01:58:34.497529+00:00,100,1,,run_results/131/run_4.json
721,166,NCBI Gene — Human Cancer Genes,completed,41,20.1,2026-06-22T08:42:49.856365+00:00,2026-04-03T17:02:12.950255+00:00,1000,1,,run_results/166/run_3.json
720,114,Countries by GDP (IMF),completed,376,15.07,2026-06-22T08:42:49.853810+00:00,2026-04-08T16:49:43.915382+00:00,200,2,,run_results/114/run_2.json
719,135,Hacker News Front Page,completed,206,12.45,2026-06-22T08:42:49.851559+00:00,2026-03-29T10:09:35.301546+00:00,50,2,,run_results/135/run_1.json
718,182,Genome — Wikipedia Infobox,completed,28,13.65,2026-06-22T08:42:49.848955+00:00,2026-06-08T22:15:56.502238+00:00,500,1,,run_results/182/run_0.json
1468,184,GenBank — Human Cancer Gene Sequences,completed,110,35.63,2026-06-22T09:15:00.000000+00:00,2026-02-14T23:06:43.000000+00:00,1000,1,,run_results/184/run_1468.json
1469,184,GenBank — Human Cancer Gene Sequences,completed,63,33.74,2026-06-22T09:15:00.000000+00:00,2026-05-19T19:01:35.000000+00:00,100,3,,run_results/184/run_1469.json
1470,184,GenBank — Human Cancer Gene Sequences,completed,96,50.34,2026-06-22T09:15:00.000000+00:00,2026-03-22T00:48:51.000000+00:00,100,3,,run_results/184/run_1470.json
1471,184,GenBank — Human Cancer Gene Sequences,completed,95,86.92,2026-06-22T09:15:00.000000+00:00,2026-04-06T03:05:24.000000+00:00,50,2,,run_results/184/run_1471.json
1472,184,GenBank — Human Cancer Gene Sequences,completed,246,21.13,2026-06-22T09:15:00.000000+00:00,2026-05-07T17:07:59.000000+00:00,500,1,,run_results/184/run_1472.json
1473,184,GenBank — Human Cancer Gene Sequences,completed,198,81.75,2026-06-22T09:15:00.000000+00:00,2026-04-12T18:12:45.000000+00:00,50,1,,run_results/184/run_1473.json
1474,184,GenBank — Human Cancer Gene Sequences,completed,60,79.58,2026-06-22T09:15:00.000000+00:00,2026-02-04T12:17:29.000000+00:00,200,1,,run_results/184/run_1474.json
1475,184,GenBank — Human Cancer Gene Sequences,completed,108,68.53,2026-06-22T09:15:00.000000+00:00,2026-01-28T19:40:10.000000+00:00,1000,3,,run_results/184/run_1475.json
1476,184,GenBank — Human Cancer Gene Sequences,completed,109,89.25,2026-06-22T09:15:00.000000+00:00,2026-06-01T07:43:20.000000+00:00,50,1,,run_results/184/run_1476.json
1477,184,GenBank — Human Cancer Gene Sequences,completed,142,37.28,2026-06-22T09:15:00.000000+00:00,2026-03-05T18:56:45.000000+00:00,200,1,,run_results/184/run_1477.json
1478,184,GenBank — Human Cancer Gene Sequences,completed,274,64.29,2026-06-22T09:15:00.000000+00:00,2026-02-15T08:08:15.000000+00:00,1000,3,,run_results/184/run_1478.json
1479,184,GenBank — Human Cancer Gene Sequences,completed,269,60.01,2026-06-22T09:15:00.000000+00:00,2026-04-12T07:08:32.000000+00:00,500,1,,run_results/184/run_1479.json
1480,184,GenBank — Human Cancer Gene Sequences,completed,79,63.18,2026-06-22T09:15:00.000000+00:00,2026-04-28T19:04:24.000000+00:00,500,3,,run_results/184/run_1480.json
1481,184,GenBank — Human Cancer Gene Sequences,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,3,HTTP 429 Too Many Requests after 184 records; retry limit reached,
1482,184,GenBank — Human Cancer Gene Sequences,failed,0,,2026-06-22T09:15:00.000000+00:00,,200,2,HTTP 429 Too Many Requests after 38 records; retry limit reached,
1483,184,GenBank — Human Cancer Gene Sequences,pending,0,,2026-06-22T09:15:00.000000+00:00,,200,3,,
1484,184,GenBank — Human Cancer Gene Sequences,completed,67,80.68,2026-06-22T09:15:00.000000+00:00,2026-03-27T20:32:38.000000+00:00,100,1,,run_results/184/run_1484.json
1485,184,GenBank — Human Cancer Gene Sequences,completed,239,84.42,2026-06-22T09:15:00.000000+00:00,2026-01-10T19:20:31.000000+00:00,50,1,,run_results/184/run_1485.json
1486,184,GenBank — Human Cancer Gene Sequences,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,1,HTTP 429 Too Many Requests after 71 records; retry limit reached,
1487,184,GenBank — Human Cancer Gene Sequences,failed,0,,2026-06-22T09:15:00.000000+00:00,,1000,1,Row XPath returned 0 elements on first page — selector may have drifted,
1488,184,GenBank — Human Cancer Gene Sequences,completed,180,29.89,2026-06-22T09:15:00.000000+00:00,2026-05-25T19:27:13.000000+00:00,1000,3,,run_results/184/run_1488.json
1489,184,GenBank — Human Cancer Gene Sequences,completed,142,89.65,2026-06-22T09:15:00.000000+00:00,2026-04-15T14:57:33.000000+00:00,500,1,,run_results/184/run_1489.json
1490,185,European Nucleotide Archive — Influenza Sequences,completed,35,58.24,2026-06-22T09:15:00.000000+00:00,2026-03-09T18:14:00.000000+00:00,50,3,,run_results/185/run_1490.json
1491,185,European Nucleotide Archive — Influenza Sequences,completed,38,75.88,2026-06-22T09:15:00.000000+00:00,2026-01-28T16:15:17.000000+00:00,500,1,,run_results/185/run_1491.json
1492,185,European Nucleotide Archive — Influenza Sequences,completed,176,57.45,2026-06-22T09:15:00.000000+00:00,2026-03-13T15:51:26.000000+00:00,100,1,,run_results/185/run_1492.json
1493,185,European Nucleotide Archive — Influenza Sequences,completed,138,46.72,2026-06-22T09:15:00.000000+00:00,2026-01-23T21:41:41.000000+00:00,50,1,,run_results/185/run_1493.json
1494,185,European Nucleotide Archive — Influenza Sequences,completed,57,36.16,2026-06-22T09:15:00.000000+00:00,2026-02-27T17:28:08.000000+00:00,500,1,,run_results/185/run_1494.json
1495,185,European Nucleotide Archive — Influenza Sequences,completed,49,48.8,2026-06-22T09:15:00.000000+00:00,2026-05-30T03:03:41.000000+00:00,1000,1,,run_results/185/run_1495.json
1496,185,European Nucleotide Archive — Influenza Sequences,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,2,Bot challenge detected (Cloudflare); page title: 'Just a moment...',
1497,185,European Nucleotide Archive — Influenza Sequences,completed,45,30.7,2026-06-22T09:15:00.000000+00:00,2026-01-10T12:16:59.000000+00:00,500,2,,run_results/185/run_1497.json
1498,185,European Nucleotide Archive — Influenza Sequences,completed,172,63.02,2026-06-22T09:15:00.000000+00:00,2026-05-14T04:12:18.000000+00:00,100,1,,run_results/185/run_1498.json
1499,185,European Nucleotide Archive — Influenza Sequences,completed,110,23.72,2026-06-22T09:15:00.000000+00:00,2026-06-08T15:32:58.000000+00:00,1000,1,,run_results/185/run_1499.json
1500,185,European Nucleotide Archive — Influenza Sequences,completed,77,24.45,2026-06-22T09:15:00.000000+00:00,2026-01-27T21:55:15.000000+00:00,500,1,,run_results/185/run_1500.json
1501,185,European Nucleotide Archive — Influenza Sequences,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,2,Page load timeout after 30s waiting for row selector on page 1,
1502,185,European Nucleotide Archive — Influenza Sequences,completed,110,80.76,2026-06-22T09:15:00.000000+00:00,2026-03-03T21:45:20.000000+00:00,100,2,,run_results/185/run_1502.json
1503,185,European Nucleotide Archive — Influenza Sequences,completed,106,49.72,2026-06-22T09:15:00.000000+00:00,2026-01-28T00:29:39.000000+00:00,1000,1,,run_results/185/run_1503.json
1504,185,European Nucleotide Archive — Influenza Sequences,completed,97,28.61,2026-06-22T09:15:00.000000+00:00,2026-04-09T02:56:15.000000+00:00,200,2,,run_results/185/run_1504.json
1505,185,European Nucleotide Archive — Influenza Sequences,completed,107,59.76,2026-06-22T09:15:00.000000+00:00,2026-05-25T00:42:52.000000+00:00,1000,2,,run_results/185/run_1505.json
1506,185,European Nucleotide Archive — Influenza Sequences,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,3,Bot challenge detected (Cloudflare); page title: 'Just a moment...',
1507,185,European Nucleotide Archive — Influenza Sequences,completed,184,33.69,2026-06-22T09:15:00.000000+00:00,2026-04-07T06:43:40.000000+00:00,200,3,,run_results/185/run_1507.json
1508,185,European Nucleotide Archive — Influenza Sequences,completed,43,26.0,2026-06-22T09:15:00.000000+00:00,2026-04-28T08:02:00.000000+00:00,200,1,,run_results/185/run_1508.json
1509,185,European Nucleotide Archive — Influenza Sequences,completed,143,55.86,2026-06-22T09:15:00.000000+00:00,2026-04-29T17:00:07.000000+00:00,50,3,,run_results/185/run_1509.json
1510,186,DDBJ — Human Gene Sequence Search,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,1,HTTP 429 Too Many Requests after 120 records; retry limit reached,
1511,186,DDBJ — Human Gene Sequence Search,completed,30,68.94,2026-06-22T09:15:00.000000+00:00,2026-03-04T21:15:42.000000+00:00,50,2,,run_results/186/run_1511.json
1512,186,DDBJ — Human Gene Sequence Search,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,1,Row XPath returned 0 elements on first page — selector may have drifted,
1513,186,DDBJ — Human Gene Sequence Search,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,2,Page load timeout after 30s waiting for row selector on page 6,
1514,186,DDBJ — Human Gene Sequence Search,completed,117,67.33,2026-06-22T09:15:00.000000+00:00,2026-05-10T07:12:52.000000+00:00,500,2,,run_results/186/run_1514.json
1515,186,DDBJ — Human Gene Sequence Search,completed,78,28.38,2026-06-22T09:15:00.000000+00:00,2026-02-28T12:21:17.000000+00:00,50,2,,run_results/186/run_1515.json
1516,186,DDBJ — Human Gene Sequence Search,completed,104,71.35,2026-06-22T09:15:00.000000+00:00,2026-02-08T08:11:37.000000+00:00,200,1,,run_results/186/run_1516.json
1517,186,DDBJ — Human Gene Sequence Search,completed,100,41.18,2026-06-22T09:15:00.000000+00:00,2026-05-20T03:24:57.000000+00:00,1000,1,,run_results/186/run_1517.json
1518,186,DDBJ — Human Gene Sequence Search,completed,20,46.2,2026-06-22T09:15:00.000000+00:00,2026-05-27T21:46:47.000000+00:00,100,2,,run_results/186/run_1518.json
1519,186,DDBJ — Human Gene Sequence Search,completed,104,52.39,2026-06-22T09:15:00.000000+00:00,2026-02-10T23:57:19.000000+00:00,1000,2,,run_results/186/run_1519.json
1520,186,DDBJ — Human Gene Sequence Search,completed,95,48.26,2026-06-22T09:15:00.000000+00:00,2026-02-28T13:42:24.000000+00:00,100,3,,run_results/186/run_1520.json
1521,186,DDBJ — Human Gene Sequence Search,completed,20,33.23,2026-06-22T09:15:00.000000+00:00,2026-03-04T13:50:37.000000+00:00,1000,3,,run_results/186/run_1521.json
1522,186,DDBJ — Human Gene Sequence Search,completed,74,45.67,2026-06-22T09:15:00.000000+00:00,2026-02-22T21:05:18.000000+00:00,1000,3,,run_results/186/run_1522.json
1523,186,DDBJ — Human Gene Sequence Search,completed,80,55.37,2026-06-22T09:15:00.000000+00:00,2026-03-08T06:09:01.000000+00:00,50,1,,run_results/186/run_1523.json
1524,186,DDBJ — Human Gene Sequence Search,failed,0,,2026-06-22T09:15:00.000000+00:00,,1000,1,HTTP 429 Too Many Requests after 116 records; retry limit reached,
1525,186,DDBJ — Human Gene Sequence Search,completed,122,29.64,2026-06-22T09:15:00.000000+00:00,2026-01-11T03:49:27.000000+00:00,100,1,,run_results/186/run_1525.json
1526,186,DDBJ — Human Gene Sequence Search,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,1,Row XPath returned 0 elements on first page — selector may have drifted,
1527,186,DDBJ — Human Gene Sequence Search,failed,0,,2026-06-22T09:15:00.000000+00:00,,1000,3,HTTP 429 Too Many Requests after 123 records; retry limit reached,
1528,187,RefSeq — Human Reference Transcripts,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,2,HTTP 429 Too Many Requests after 50 records; retry limit reached,
1529,187,RefSeq — Human Reference Transcripts,completed,181,76.97,2026-06-22T09:15:00.000000+00:00,2026-05-23T15:40:15.000000+00:00,200,2,,run_results/187/run_1529.json
1530,187,RefSeq — Human Reference Transcripts,completed,179,43.86,2026-06-22T09:15:00.000000+00:00,2026-05-28T02:08:09.000000+00:00,100,2,,run_results/187/run_1530.json
1531,187,RefSeq — Human Reference Transcripts,completed,72,49.94,2026-06-22T09:15:00.000000+00:00,2026-04-04T17:29:26.000000+00:00,50,1,,run_results/187/run_1531.json
1532,187,RefSeq — Human Reference Transcripts,completed,50,83.97,2026-06-22T09:15:00.000000+00:00,2026-06-06T12:30:00.000000+00:00,200,2,,run_results/187/run_1532.json
1533,187,RefSeq — Human Reference Transcripts,completed,254,59.44,2026-06-22T09:15:00.000000+00:00,2026-05-29T19:57:14.000000+00:00,500,1,,run_results/187/run_1533.json
1534,187,RefSeq — Human Reference Transcripts,completed,239,43.88,2026-06-22T09:15:00.000000+00:00,2026-04-23T23:10:53.000000+00:00,500,1,,run_results/187/run_1534.json
1535,187,RefSeq — Human Reference Transcripts,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,1,HTTP 429 Too Many Requests after 31 records; retry limit reached,
1536,187,RefSeq — Human Reference Transcripts,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,2,Row XPath returned 0 elements on first page — selector may have drifted,
1537,187,RefSeq — Human Reference Transcripts,completed,182,75.9,2026-06-22T09:15:00.000000+00:00,2026-04-27T08:53:05.000000+00:00,500,1,,run_results/187/run_1537.json
1538,187,RefSeq — Human Reference Transcripts,completed,219,35.27,2026-06-22T09:15:00.000000+00:00,2026-01-27T20:02:48.000000+00:00,50,1,,run_results/187/run_1538.json
1539,187,RefSeq — Human Reference Transcripts,completed,118,36.37,2026-06-22T09:15:00.000000+00:00,2026-05-11T21:07:36.000000+00:00,100,2,,run_results/187/run_1539.json
1540,187,RefSeq — Human Reference Transcripts,completed,125,64.65,2026-06-22T09:15:00.000000+00:00,2026-02-08T05:19:06.000000+00:00,1000,1,,run_results/187/run_1540.json
1541,187,RefSeq — Human Reference Transcripts,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,1,HTTP 429 Too Many Requests after 111 records; retry limit reached,
1542,187,RefSeq — Human Reference Transcripts,completed,164,25.85,2026-06-22T09:15:00.000000+00:00,2026-03-28T21:38:51.000000+00:00,50,3,,run_results/187/run_1542.json
1543,187,RefSeq — Human Reference Transcripts,completed,259,68.94,2026-06-22T09:15:00.000000+00:00,2026-01-27T16:41:21.000000+00:00,50,2,,run_results/187/run_1543.json
1544,187,RefSeq — Human Reference Transcripts,completed,225,66.94,2026-06-22T09:15:00.000000+00:00,2026-05-07T22:09:27.000000+00:00,100,3,,run_results/187/run_1544.json
1545,187,RefSeq — Human Reference Transcripts,completed,287,53.8,2026-06-22T09:15:00.000000+00:00,2026-06-10T08:20:54.000000+00:00,100,1,,run_results/187/run_1545.json
1546,187,RefSeq — Human Reference Transcripts,completed,277,61.88,2026-06-22T09:15:00.000000+00:00,2026-04-17T10:01:31.000000+00:00,200,1,,run_results/187/run_1546.json
1547,187,RefSeq — Human Reference Transcripts,completed,172,44.21,2026-06-22T09:15:00.000000+00:00,2026-06-11T22:56:17.000000+00:00,1000,1,,run_results/187/run_1547.json
1548,187,RefSeq — Human Reference Transcripts,completed,163,73.45,2026-06-22T09:15:00.000000+00:00,2026-05-15T17:48:15.000000+00:00,500,3,,run_results/187/run_1548.json
1549,187,RefSeq — Human Reference Transcripts,completed,48,25.17,2026-06-22T09:15:00.000000+00:00,2026-03-07T12:44:15.000000+00:00,200,3,,run_results/187/run_1549.json
1550,188,UniProt — Human Kinase Proteins (Swiss-Prot),completed,321,52.25,2026-06-22T09:15:00.000000+00:00,2026-05-30T10:22:44.000000+00:00,500,2,,run_results/188/run_1550.json
1551,188,UniProt — Human Kinase Proteins (Swiss-Prot),completed,419,38.95,2026-06-22T09:15:00.000000+00:00,2026-02-09T23:34:48.000000+00:00,100,1,,run_results/188/run_1551.json
1552,188,UniProt — Human Kinase Proteins (Swiss-Prot),completed,420,73.88,2026-06-22T09:15:00.000000+00:00,2026-05-24T19:18:06.000000+00:00,100,2,,run_results/188/run_1552.json
1553,188,UniProt — Human Kinase Proteins (Swiss-Prot),completed,57,84.31,2026-06-22T09:15:00.000000+00:00,2026-02-11T08:02:03.000000+00:00,1000,2,,run_results/188/run_1553.json
1554,188,UniProt — Human Kinase Proteins (Swiss-Prot),completed,494,88.25,2026-06-22T09:15:00.000000+00:00,2026-02-05T00:36:18.000000+00:00,500,2,,run_results/188/run_1554.json
